time/s	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
03/09/2025 08:52:40.0716	1,2618765E+005	2,7842349E-001	-1,6921475E-003
03/09/2025 08:52:40.5056	1,0022640E+005	2,8208062E-001	-1,5718091E-003
03/09/2025 08:52:42.1996	7,9609563E+004	2,8387684E-001	-1,6515236E-003
03/09/2025 08:52:43.8936	6,3233004E+004	2,8460041E-001	-9,6631289E-004
03/09/2025 08:52:45.4476	5,0224539E+004	2,8503731E-001	-7,0196280E-004
03/09/2025 08:52:46.1616	3,9897566E+004	2,8569436E-001	-1,7812327E-004
03/09/2025 08:52:46.5956	3,1686090E+004	2,8615192E-001	2,8097557E-004
03/09/2025 08:52:47.0296	2,5172580E+004	2,8627011E-001	5,2070874E-004
03/09/2025 08:52:47.4636	1,9995176E+004	2,8640434E-001	8,3278480E-004
03/09/2025 08:52:47.8976	1,5884798E+004	2,8650641E-001	1,0445665E-003
03/09/2025 08:52:48.3316	1,2618766E+004	2,8696635E-001	1,4765442E-003
03/09/2025 08:52:48.7656	1,0020785E+004	2,8726816E-001	1,7546217E-003
03/09/2025 08:52:49.2569	7,9597607E+003	2,8758723E-001	1,9392682E-003
03/09/2025 08:52:49.8384	6,3238188E+003	2,8782818E-001	2,1301149E-003
03/09/2025 08:52:50.3078	5,0216069E+003	2,8817138E-001	2,2884021E-003
03/09/2025 08:52:50.9990	3,9861731E+003	2,8859523E-001	2,3212233E-003
03/09/2025 08:52:51.4660	3,1669595E+003	2,8900602E-001	2,5049101E-003
03/09/2025 08:52:51.9318	2,5158047E+003	2,8928864E-001	2,7738414E-003
03/09/2025 08:52:52.4010	1,9980818E+003	2,8973895E-001	2,8659890E-003
03/09/2025 08:52:52.8700	1,5884750E+003	2,9004982E-001	2,9065444E-003
03/09/2025 08:52:53.3358	1,2604036E+003	2,9055929E-001	3,1805171E-003
03/09/2025 08:52:53.8025	1,0016024E+003	2,9099357E-001	3,2770738E-003
03/09/2025 08:52:54.2698	7,9525409E+002	2,9136047E-001	3,3767729E-003
03/09/2025 08:52:54.7363	6,3181964E+002	2,9198781E-001	3,3211769E-003
03/09/2025 08:52:55.2020	5,0208865E+002	2,9248998E-001	3,7365286E-003
03/09/2025 08:52:55.6696	3,9859698E+002	2,9298347E-001	3,8970460E-003
03/09/2025 08:52:56.1348	3,1672299E+002	2,9362306E-001	3,7844013E-003
03/09/2025 08:52:56.5995	2,5169135E+002	2,9403520E-001	4,0835519E-003
03/09/2025 08:52:57.0680	1,9980818E+002	2,9464445E-001	4,4024982E-003
03/09/2025 08:52:57.5376	1,5862943E+002	2,9519612E-001	4,5200381E-003
03/09/2025 08:52:58.0023	1,2600809E+002	2,9585382E-001	4,7701835E-003
03/09/2025 08:52:58.4695	1,0016024E+002	2,9658970E-001	4,9398416E-003
03/09/2025 08:52:58.9401	7,9516548E+001	2,9739410E-001	5,3378893E-003
03/09/2025 08:52:59.4187	6,3160763E+001	2,9813606E-001	5,5323839E-003
03/09/2025 08:52:59.8850	5,0208866E+001	2,9900274E-001	5,8001396E-003
03/09/2025 08:53:00.3525	3,9859695E+001	2,9965654E-001	6,1713271E-003
03/09/2025 08:53:00.7983	3,1672298E+001	3,0047917E-001	6,4826268E-003
03/09/2025 08:53:01.2638	2,5136747E+001	3,0146387E-001	6,7499354E-003
03/09/2025 08:53:01.7320	1,9980818E+001	3,0238014E-001	7,0684240E-003
03/09/2025 08:53:02.1760	1,5857577E+001	3,0344126E-001	7,4645230E-003
03/09/2025 08:53:02.7230	1,2600809E+001	3,0441275E-001	8,0843512E-003
03/09/2025 08:53:03.1885	1,0016025E+001	3,0561724E-001	8,4176287E-003
03/09/2025 08:53:03.7633	7,9557004E+000	3,0684519E-001	8,8781388E-003
03/09/2025 08:53:04.1433	6,3105812E+000	3,0812690E-001	9,3867388E-003
