time/s	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
02/09/2025 17:35:01.0536	1,9995176E+004	2,8115126E-001	6,8241742E-004
02/09/2025 17:35:01.4876	1,5884798E+004	2,8134432E-001	1,1472281E-003
02/09/2025 17:35:01.9216	1,2618766E+004	2,8158644E-001	1,4205223E-003
02/09/2025 17:35:02.3556	1,0020785E+004	2,8190300E-001	1,8439241E-003
02/09/2025 17:35:02.8469	7,9597607E+003	2,8208244E-001	1,9599553E-003
02/09/2025 17:35:03.4284	6,3238188E+003	2,8248411E-001	2,2352154E-003
02/09/2025 17:35:03.8978	5,0216069E+003	2,8290868E-001	2,4103664E-003
02/09/2025 17:35:04.5891	3,9861731E+003	2,8322875E-001	2,4701061E-003
02/09/2025 17:35:05.0561	3,1669595E+003	2,8369579E-001	2,7154244E-003
02/09/2025 17:35:05.5219	2,5158047E+003	2,8402796E-001	2,7508277E-003
02/09/2025 17:35:05.9901	1,9980818E+003	2,8449550E-001	2,9099490E-003
02/09/2025 17:35:06.4571	1,5884750E+003	2,8504959E-001	3,0709589E-003
02/09/2025 17:35:06.9228	1,2604036E+003	2,8541854E-001	3,1710581E-003
02/09/2025 17:35:07.3896	1,0016024E+003	2,8580332E-001	3,1995326E-003
02/09/2025 17:35:07.8569	7,9525409E+002	2,8641626E-001	3,6446054E-003
02/09/2025 17:35:08.3233	6,3181964E+002	2,8685564E-001	3,7114322E-003
02/09/2025 17:35:08.7901	5,0208865E+002	2,8747466E-001	3,9902716E-003
02/09/2025 17:35:09.2576	3,9859698E+002	2,8795549E-001	4,0667676E-003
02/09/2025 17:35:09.7228	3,1672299E+002	2,8858286E-001	4,0614409E-003
02/09/2025 17:35:10.1876	2,5169135E+002	2,8918958E-001	4,1964273E-003
02/09/2025 17:35:10.6561	1,9980818E+002	2,8978214E-001	4,4359923E-003
02/09/2025 17:35:11.1256	1,5862943E+002	2,9041171E-001	4,6810596E-003
02/09/2025 17:35:11.5903	1,2600809E+002	2,9093900E-001	4,9670357E-003
02/09/2025 17:35:12.0576	1,0016024E+002	2,9181388E-001	5,0481819E-003
02/09/2025 17:35:12.5281	7,9516548E+001	2,9264629E-001	5,2587031E-003
02/09/2025 17:35:13.0067	6,3160763E+001	2,9322377E-001	5,6210239E-003
02/09/2025 17:35:13.4731	5,0208866E+001	2,9408625E-001	5,8512636E-003
02/09/2025 17:35:13.9406	3,9859695E+001	2,9489088E-001	6,1427467E-003
02/09/2025 17:35:14.3863	3,1672298E+001	2,9575765E-001	6,5849377E-003
02/09/2025 17:35:14.8518	2,5136747E+001	2,9661262E-001	6,8748575E-003
02/09/2025 17:35:15.3201	1,9980818E+001	2,9743856E-001	7,2913943E-003
02/09/2025 17:35:15.7641	1,5857577E+001	2,9859689E-001	7,7132857E-003
02/09/2025 17:35:16.3110	1,2600809E+001	2,9975483E-001	8,1667453E-003
02/09/2025 17:35:16.7766	1,0016025E+001	3,0082285E-001	8,8240374E-003
02/09/2025 17:35:17.3513	7,9557004E+000	3,0196881E-001	9,2816381E-003
02/09/2025 17:35:17.7313	6,3105812E+000	3,0328003E-001	9,9004311E-003
02/09/2025 17:35:18.2003	5,0144420E+000	3,0450869E-001	1,0532013E-002
02/09/2025 17:35:18.7738	3,9859698E+000	3,0594060E-001	1,1524014E-002
02/09/2025 17:35:19.4819	3,1655185E+000	3,0716658E-001	1,2312233E-002
02/09/2025 17:35:20.3598	2,5136747E+000	3,0886230E-001	1,3106677E-002
02/09/2025 17:35:21.4529	1,9970603E+000	3,1022555E-001	1,4471962E-002
02/09/2025 17:35:22.8193	1,5846856E+000	3,1204489E-001	1,5502253E-002
02/09/2025 17:35:25.3711	1,2596742E+000	3,1367773E-001	1,7353298E-002
02/09/2025 17:35:27.5093	1,0000639E+000	3,1520697E-001	1,9142110E-002
02/09/2025 17:35:30.1902	7,9443753E-001	3,1703201E-001	2,1620916E-002
02/09/2025 17:35:33.5559	6,3126212E-001	3,1970209E-001	2,4824044E-002
02/09/2025 17:35:37.7852	5,0118679E-001	3,2192379E-001	2,8449485E-002
02/09/2025 17:35:43.0929	3,9867833E-001	3,2432440E-001	3,2042030E-002
02/09/2025 17:35:49.7733	3,1619310E-001	3,2882571E-001	3,7327144E-002
02/09/2025 17:35:58.1750	2,5117347E-001	3,3341855E-001	4,3396760E-002
02/09/2025 17:36:08.7273	1,9980818E-001	3,3794767E-001	4,9996398E-002
02/09/2025 17:36:22.0228	1,5846856E-001	3,4363061E-001	5,6683894E-002
02/09/2025 17:36:38.7487	1,2590654E-001	3,5114560E-001	6,4156875E-002
02/09/2025 17:36:59.7690	1,0013975E-001	3,5978180E-001	7,3299766E-002
02/09/2025 17:37:26.2636	7,9421178E-002	3,6883262E-001	8,3819576E-002
02/09/2025 17:37:59.6033	6,3101739E-002	3,7893981E-001	9,4661936E-002
02/09/2025 17:38:41.5419	5,0154075E-002	3,9087719E-001	1,0474366E-001
02/09/2025 17:39:34.3770	3,9804459E-002	4,0593430E-001	1,1762462E-001
02/09/2025 17:40:40.9379	3,1592205E-002	4,2195255E-001	1,3315326E-001
02/09/2025 17:42:04.5573	2,5144994E-002	4,3826154E-001	1,4922956E-001
02/09/2025 17:43:49.9462	1,9949391E-002	4,5791116E-001	1,6547915E-001
02/09/2025 17:46:02.4941	1,5860692E-002	4,8233795E-001	1,8313262E-001
02/09/2025 17:48:49.6435	1,2576789E-002	5,1088369E-001	2,0415875E-001
02/09/2025 17:52:19.6642	1,0009170E-002	5,4110569E-001	2,2728306E-001
02/09/2025 17:52:20.4987	1,9999814E+005	2,5432223E-001	-1,9560106E-002
02/09/2025 17:52:20.9327	1,5885727E+005	2,6670897E-001	-1,1238014E-002
02/09/2025 17:52:21.3667	1,2618765E+005	2,7348650E-001	-7,4525396E-003
02/09/2025 17:52:21.8007	1,0022640E+005	2,7647749E-001	-4,7149663E-003
02/09/2025 17:52:23.4947	7,9609563E+004	2,7799258E-001	-2,5825619E-003
02/09/2025 17:52:25.1887	6,3233004E+004	2,7889124E-001	-1,8114569E-003
02/09/2025 17:52:26.3227	5,0224539E+004	2,7960107E-001	-1,1352783E-003
02/09/2025 17:52:27.0367	3,9897566E+004	2,7997673E-001	-7,8692060E-004
02/09/2025 17:52:27.4707	3,1686090E+004	2,8029740E-001	-1,4294533E-004
02/09/2025 17:52:27.9047	2,5172580E+004	2,8071085E-001	3,3806358E-004
02/09/2025 17:52:28.3387	1,9995176E+004	2,8077948E-001	7,3377276E-004
02/09/2025 17:52:28.7727	1,5884798E+004	2,8112739E-001	1,0848127E-003
02/09/2025 17:52:29.2077	1,2618766E+004	2,8139654E-001	1,3253425E-003
02/09/2025 17:52:29.6417	1,0020785E+004	2,8156537E-001	1,7236915E-003
02/09/2025 17:52:30.1329	7,9597607E+003	2,8188613E-001	2,0097720E-003
02/09/2025 17:52:30.7145	6,3238188E+003	2,8223750E-001	2,2414913E-003
02/09/2025 17:52:31.1839	5,0216069E+003	2,8262949E-001	2,3957063E-003
02/09/2025 17:52:31.8751	3,9861731E+003	2,8297085E-001	2,5602507E-003
02/09/2025 17:52:32.3422	3,1669595E+003	2,8343341E-001	2,6508099E-003
02/09/2025 17:52:32.8079	2,5158047E+003	2,8370190E-001	2,7475080E-003
02/09/2025 17:52:33.2761	1,9980818E+003	2,8431836E-001	2,9473987E-003
02/09/2025 17:52:33.7431	1,5884750E+003	2,8482702E-001	3,1100409E-003
02/09/2025 17:52:34.2089	1,2604036E+003	2,8516859E-001	3,1587381E-003
02/09/2025 17:52:34.6756	1,0016024E+003	2,8550130E-001	3,3437186E-003
