time/s	I/mA	<Ewe/V>	
30/08/2025 16:06:04.9610	9,2503773E-003	-6,7387149E-003
30/08/2025 16:06:05.0610	7,3412773E-003	-6,7449412E-003
30/08/2025 16:06:05.1610	7,9776440E-003	-6,7504803E-003
30/08/2025 16:06:05.2610	5,4321769E-003	-6,7436043E-003
30/08/2025 16:06:05.3610	5,4321769E-003	-6,7433747E-003
30/08/2025 16:06:05.4610	1,4341311E-002	-6,7497925E-003
30/08/2025 16:06:05.5610	5,4321769E-003	-6,7425729E-003
30/08/2025 16:06:05.6610	7,9776440E-003	-6,7394786E-003
30/08/2025 16:06:05.7610	7,9776440E-003	-6,7446358E-003
30/08/2025 16:06:05.8610	6,7049102E-003	-6,7429547E-003
30/08/2025 16:06:05.9610	1,2432210E-002	-6,7415414E-003
30/08/2025 16:06:06.0610	6,0685435E-003	-6,7442539E-003
30/08/2025 16:06:06.1610	1,3068578E-002	-6,7386385E-003
30/08/2025 16:06:06.2610	1,1159477E-002	-6,7419233E-003
30/08/2025 16:06:06.3610	2,8867100E-003	-6,7431079E-003
30/08/2025 16:06:06.4610	1,3704944E-002	-6,7433366E-003
30/08/2025 16:06:06.5610	1,6139771E-003	-6,7450176E-003
30/08/2025 16:06:06.6610	1,0523110E-002	-6,7468509E-003
30/08/2025 16:06:06.7610	2,2503431E-003	-6,7477678E-003
30/08/2025 16:06:06.8610	6,7049102E-003	-6,7439098E-003
30/08/2025 16:06:06.9610	6,0685435E-003	-6,7462022E-003
30/08/2025 16:06:07.0610	6,7049102E-003	-6,7447885E-003
30/08/2025 16:06:07.1610	4,7958097E-003	-6,7470041E-003
30/08/2025 16:06:07.2610	1,0523110E-002	-6,7479210E-003
30/08/2025 16:06:07.3610	6,7049102E-003	-6,7443298E-003
30/08/2025 16:06:07.4610	5,4321769E-003	-6,7472714E-003
30/08/2025 16:06:07.5610	2,8867100E-003	-6,7514353E-003
30/08/2025 16:06:07.6610	1,0523110E-002	-6,7448267E-003
30/08/2025 16:06:07.7610	1,0523110E-002	-6,7446739E-003
30/08/2025 16:06:07.8610	8,6140092E-003	-6,7397845E-003
30/08/2025 16:06:07.9610	7,3412773E-003	-6,7486470E-003
30/08/2025 16:06:08.0610	7,9776440E-003	-6,7509767E-003
30/08/2025 16:06:08.1610	9,2503773E-003	-6,7467745E-003
30/08/2025 16:06:08.2610	7,3412773E-003	-6,7432225E-003
30/08/2025 16:06:08.3610	7,3412773E-003	-6,7449794E-003
30/08/2025 16:06:08.4610	4,1594426E-003	-6,7450176E-003
30/08/2025 16:06:08.5610	9,2503773E-003	-6,7433366E-003
30/08/2025 16:06:08.6610	-9,3149021E-004	-6,7459345E-003
30/08/2025 16:06:08.7610	1,3068578E-002	-6,7455526E-003
30/08/2025 16:06:08.8610	9,8867435E-003	-6,7484938E-003
30/08/2025 16:06:08.9610	8,6140092E-003	-6,7492197E-003
30/08/2025 16:06:09.0610	8,6140092E-003	-6,7499452E-003
30/08/2025 16:06:09.1610	1,6139771E-003	-6,7479210E-003
30/08/2025 16:06:09.2610	8,6140092E-003	-6,7475773E-003
30/08/2025 16:06:09.3610	6,0685435E-003	-6,7464691E-003
30/08/2025 16:06:09.4610	8,6140092E-003	-6,7431079E-003
