time/s	<I>/mA	Ewe/V	
30/08/2025 17:26:32.7033	8,664846124458307E+000	-2,1308069E-003
30/08/2025 17:26:33.7033	8,553618122863753E+000	-2,0735073E-003
30/08/2025 17:26:34.7033	8,445250167655928E+000	-2,1308069E-003
30/08/2025 17:26:35.7033	8,351705511093140E+000	-2,1308069E-003
30/08/2025 17:26:36.7033	8,233616265487655E+000	-2,1690065E-003
30/08/2025 17:26:37.7033	8,121968196678161E+000	-2,0735073E-003
30/08/2025 17:26:38.7033	8,010736717700951E+000	-2,1308069E-003
30/08/2025 17:26:39.7033	7,902065472793566E+000	-2,1881063E-003
30/08/2025 17:26:40.7033	7,811956269836401E+000	-2,1117069E-003
30/08/2025 17:26:41.7033	7,705816071414915E+000	-2,1690065E-003
30/08/2025 17:26:42.7033	7,599993099308008E+000	-2,1308069E-003
30/08/2025 17:26:43.7033	7,493799492454528E+000	-2,1881063E-003
30/08/2025 17:26:44.7033	7,393017154312105E+000	-2,1499067E-003
30/08/2025 17:26:45.7033	7,305276189804061E+000	-2,1308069E-003
30/08/2025 17:26:46.7033	7,205380556106576E+000	-2,2263059E-003
30/08/2025 17:26:47.7033	7,107381196308125E+000	-2,2263059E-003
30/08/2025 17:26:48.7033	7,008127799797052E+000	-2,2072061E-003
30/08/2025 17:26:49.7033	6,919687389373763E+000	-2,1308069E-003
30/08/2025 17:26:50.7033	6,835540066051479E+000	-2,0926071E-003
30/08/2025 17:26:51.7033	6,741493077373491E+000	-2,2454057E-003
30/08/2025 17:26:52.7033	6,641496034240703E+000	-2,1690065E-003
30/08/2025 17:26:53.7033	6,543480695247652E+000	-2,0926071E-003
30/08/2025 17:26:54.7033	6,461761279773711E+000	-2,0735073E-003
30/08/2025 17:26:55.7033	6,382221766662589E+000	-2,2263059E-003
30/08/2025 17:26:56.7033	6,295389312267289E+000	-2,0926071E-003
30/08/2025 17:26:57.7033	6,208869109439846E+000	-2,0735073E-003
30/08/2025 17:26:58.7033	6,115844387054437E+000	-2,1499067E-003
30/08/2025 17:26:59.7033	6,039857822990417E+000	-2,1308069E-003
30/08/2025 17:27:00.7033	5,958195764350883E+000	-2,1117069E-003
30/08/2025 17:27:01.7033	5,870035342693313E+000	-2,1117069E-003
30/08/2025 17:27:02.7033	5,783058557224273E+000	-2,0926071E-003
30/08/2025 17:27:03.7033	5,700506795215603E+000	-2,2263059E-003
30/08/2025 17:27:04.7033	5,636000542163849E+000	-2,0735073E-003
30/08/2025 17:27:05.7033	5,552675073719016E+000	-2,0926071E-003
30/08/2025 17:27:06.7033	5,466725800704955E+000	-2,1308069E-003
30/08/2025 17:27:07.7033	5,382351989936822E+000	-2,0735073E-003
30/08/2025 17:27:08.7033	5,299463852405545E+000	-2,1308069E-003
30/08/2025 17:27:09.7033	5,239802038192735E+000	-2,2072061E-003
30/08/2025 17:27:10.7033	5,166725236511226E+000	-2,0926071E-003
30/08/2025 17:27:11.7033	5,090217989063262E+000	-2,2072061E-003
30/08/2025 17:27:12.7033	5,012924134445186E+000	-2,0926071E-003
30/08/2025 17:27:13.7033	4,934384745597839E+000	-2,0735073E-003
30/08/2025 17:27:14.7033	4,874475091934201E+000	-2,1881063E-003
30/08/2025 17:27:15.7033	4,802917459583282E+000	-2,1881063E-003
30/08/2025 17:27:16.7033	4,727136032485959E+000	-2,0926071E-003
30/08/2025 17:27:17.7033	4,651493220806117E+000	-2,2072061E-003
30/08/2025 17:27:18.7033	4,579520346450792E+000	-2,2072061E-003
30/08/2025 17:27:19.7033	4,438191393819636E+000	-2,2072061E-003
30/08/2025 17:27:20.7033	4,403096354770653E+000	-2,0162079E-003
30/08/2025 17:27:21.7033	4,330383239746091E+000	-2,1499067E-003
30/08/2025 17:27:22.7033	4,254988800525652E+000	-2,0926071E-003
30/08/2025 17:27:23.7033	4,184522530174256E+000	-2,0926071E-003
30/08/2025 17:27:24.7033	4,138742985343931E+000	-2,1690065E-003
30/08/2025 17:27:25.7033	4,077889141845688E+000	-2,1690065E-003
30/08/2025 17:27:26.7033	4,014388491678233E+000	-2,2072061E-003
30/08/2025 17:27:27.7033	3,945846638345714E+000	-2,1881063E-003
30/08/2025 17:27:28.7033	3,879640785264968E+000	-2,0735073E-003
30/08/2025 17:27:29.7033	3,829875511407849E+000	-2,2072061E-003
30/08/2025 17:27:30.7033	3,768679239749900E+000	-2,1117069E-003
30/08/2025 17:27:31.7033	3,705053862762448E+000	-2,1499067E-003
30/08/2025 17:27:32.7033	3,647933567237850E+000	-2,2072061E-003
30/08/2025 17:27:33.7033	3,590063635349267E+000	-2,0926071E-003
30/08/2025 17:27:34.7033	3,550549895191182E+000	-2,0162079E-003
30/08/2025 17:27:35.7033	3,498060672855377E+000	-2,1308069E-003
30/08/2025 17:27:36.7033	3,430789804840089E+000	-2,0735073E-003
30/08/2025 17:27:37.7033	3,371182744312279E+000	-2,1117069E-003
30/08/2025 17:27:38.7033	3,319720003318787E+000	-2,1117069E-003
30/08/2025 17:27:39.7033	3,269990663146972E+000	-2,0926071E-003
30/08/2025 17:27:40.7033	3,212591951704020E+000	-2,0735073E-003
30/08/2025 17:27:41.7033	3,156450985431671E+000	-2,1690065E-003
30/08/2025 17:27:42.7033	3,102173165559762E+000	-2,1308069E-003
30/08/2025 17:27:43.7033	3,051964841890332E+000	-2,0735073E-003
30/08/2025 17:27:44.7033	3,001393581676481E+000	-2,1690065E-003
30/08/2025 17:27:45.7033	2,953288161039346E+000	-2,1117069E-003
30/08/2025 17:27:46.7033	2,901413980245586E+000	-2,0735073E-003
30/08/2025 17:27:47.7033	2,846996214246751E+000	-2,1117069E-003
30/08/2025 17:27:48.7033	2,802546739435196E+000	-2,0735073E-003
30/08/2025 17:27:49.7033	2,759619262552260E+000	-2,1881063E-003
30/08/2025 17:27:50.7033	2,714183309650421E+000	-2,1690065E-003
30/08/2025 17:27:51.7033	2,662345938777921E+000	-2,1117069E-003
30/08/2025 17:27:52.7033	2,615591739702225E+000	-2,1117069E-003
30/08/2025 17:27:53.7033	2,569711882305146E+000	-2,1690065E-003
30/08/2025 17:27:54.7033	2,529549758052823E+000	-2,1117069E-003
30/08/2025 17:27:55.7033	2,481962867641450E+000	-2,1499067E-003
30/08/2025 17:27:56.7033	2,435725935792922E+000	-2,0926071E-003
30/08/2025 17:27:57.7033	2,387426428318019E+000	-2,1499067E-003
30/08/2025 17:27:58.7033	2,345136621475220E+000	-2,1499067E-003
30/08/2025 17:27:59.7033	2,308353264760967E+000	-2,1308069E-003
30/08/2025 17:28:00.7033	2,264530146789550E+000	-2,1308069E-003
30/08/2025 17:28:01.7033	2,224842520427703E+000	-2,1881063E-003
30/08/2025 17:28:02.7033	2,180182890510558E+000	-2,1308069E-003
30/08/2025 17:28:03.7033	2,144855016231537E+000	-2,2263059E-003
30/08/2025 17:28:04.7033	2,107125071191787E+000	-2,1308069E-003
30/08/2025 17:28:05.7033	2,064484650754924E+000	-2,1117069E-003
30/08/2025 17:28:06.7033	2,031987454056738E+000	-2,1499067E-003
30/08/2025 17:28:07.7033	1,987947026038167E+000	-2,2454057E-003
30/08/2025 17:28:08.7033	1,947757444643969E+000	-2,0353077E-003
30/08/2025 17:28:09.7033	1,917744315338133E+000	-2,0162079E-003
30/08/2025 17:28:10.7033	1,877779458928103E+000	-2,1499067E-003
30/08/2025 17:28:11.7033	1,848059822297095E+000	-2,2072061E-003
30/08/2025 17:28:12.7033	1,802902786207198E+000	-2,1499067E-003
30/08/2025 17:28:13.7033	1,766374110031128E+000	-2,0544075E-003
30/08/2025 17:28:14.7033	1,732643781161308E+000	-2,1881063E-003
30/08/2025 17:28:15.7033	1,696618703007694E+000	-2,1881063E-003
30/08/2025 17:28:16.7033	1,662750752592085E+000	-2,1881063E-003
30/08/2025 17:28:17.7033	1,624934317851066E+000	-2,1881063E-003
30/08/2025 17:28:18.7033	1,594228824925423E+000	-2,2454057E-003
30/08/2025 17:28:19.7033	1,561281825900076E+000	-2,1499067E-003
30/08/2025 17:28:20.7033	1,531707722687720E+000	-2,0926071E-003
30/08/2025 17:28:21.7033	1,500949480581284E+000	-2,1499067E-003
30/08/2025 17:28:22.7033	1,464837912940979E+000	-2,0353077E-003
30/08/2025 17:28:23.7033	1,434240472364425E+000	-2,0353077E-003
30/08/2025 17:28:24.7033	1,404439211559296E+000	-2,2454057E-003
30/08/2025 17:28:25.7033	1,373327700543403E+000	-2,0926071E-003
30/08/2025 17:28:26.7033	1,347044333124160E+000	-2,0544075E-003
30/08/2025 17:28:27.7033	1,323494415831565E+000	-2,1117069E-003
30/08/2025 17:28:28.7033	1,301079044032096E+000	-2,2072061E-003
30/08/2025 17:28:29.7033	1,278108947896957E+000	-2,1690065E-003
30/08/2025 17:28:30.7033	1,249627185487746E+000	-2,0353077E-003
30/08/2025 17:28:31.7033	1,213497631788254E+000	-2,2263059E-003
30/08/2025 17:28:32.7033	1,180614720678329E+000	-2,1499067E-003
30/08/2025 17:28:33.7033	1,158222834587093E+000	-2,1117069E-003
30/08/2025 17:28:34.7033	1,141286490011215E+000	-2,1499067E-003
30/08/2025 17:28:35.7033	1,119225873780250E+000	-2,1499067E-003
30/08/2025 17:28:36.7033	1,090111469221116E+000	-2,1881063E-003
30/08/2025 17:28:37.7033	1,060708325314518E+000	-2,1690065E-003
30/08/2025 17:28:38.7033	1,032157791090011E+000	-2,1499067E-003
30/08/2025 17:28:39.7033	1,009658465301990E+000	-2,1881063E-003
30/08/2025 17:28:40.7033	9,836504677414872E-001	-2,1308069E-003
30/08/2025 17:28:41.7033	9,601387039899834E-001	-2,2645055E-003
30/08/2025 17:28:42.7033	9,336316480994222E-001	-2,1499067E-003
30/08/2025 17:28:43.7033	9,112171582460400E-001	-2,1117069E-003
30/08/2025 17:28:44.7033	8,939454674363132E-001	-2,1690065E-003
30/08/2025 17:28:45.7033	8,691259341955160E-001	-2,2836053E-003
30/08/2025 17:28:46.7033	8,480868408083913E-001	-2,1499067E-003
30/08/2025 17:28:47.7033	8,302248865008330E-001	-2,2072061E-003
30/08/2025 17:28:48.7033	8,143014916896820E-001	-2,1499067E-003
30/08/2025 17:28:49.7033	7,919601398348792E-001	-2,1308069E-003
30/08/2025 17:28:50.7033	7,726242696285244E-001	-2,1117069E-003
30/08/2025 17:28:51.7033	7,481925930023188E-001	-2,1308069E-003
30/08/2025 17:28:52.7033	7,287973664641374E-001	-2,1308069E-003
