time/s	<I>/mA	Ewe/V	
26/08/2025 20:51:20.3859	-1,315450869631771E+000	-2,1308069E-003
26/08/2025 20:51:21.3859	-1,326002683711053E+000	-2,1499067E-003
26/08/2025 20:51:22.3859	-1,333504590678217E+000	-2,2263059E-003
26/08/2025 20:51:23.3859	-1,339965507078173E+000	-1,9971081E-003
26/08/2025 20:51:24.3859	-1,345421599864959E+000	-2,1308069E-003
26/08/2025 20:51:25.3859	-1,355446232628823E+000	-2,1117069E-003
26/08/2025 20:51:26.3859	-1,368135532069211E+000	-2,0353077E-003
26/08/2025 20:51:27.3859	-1,365492033576967E+000	-2,1308069E-003
26/08/2025 20:51:28.3859	-1,373743811464312E+000	-2,0926071E-003
26/08/2025 20:51:29.3859	-1,386202009916307E+000	-2,1881063E-003
26/08/2025 20:51:30.3859	-1,396674182319641E+000	-2,0926071E-003
26/08/2025 20:51:31.3859	-1,402177837347985E+000	-2,0544075E-003
26/08/2025 20:51:32.3859	-1,407637828803063E+000	-2,0926071E-003
26/08/2025 20:51:33.3859	-1,415008286666872E+000	-2,0544075E-003
26/08/2025 20:51:34.3859	-1,422619745635988E+000	-2,2454057E-003
26/08/2025 20:51:35.3859	-1,422954782104494E+000	-2,0735073E-003
26/08/2025 20:51:36.3859	-1,422346931791306E+000	-2,1117069E-003
26/08/2025 20:51:37.3859	-1,430199848103524E+000	-2,1308069E-003
26/08/2025 20:51:38.3859	-1,439987619280817E+000	-2,0926071E-003
26/08/2025 20:51:39.3859	-1,443137189674378E+000	-2,1499067E-003
26/08/2025 20:51:40.3859	-1,445428985953331E+000	-2,1308069E-003
26/08/2025 20:51:41.3859	-1,452818155932426E+000	-2,1117069E-003
26/08/2025 20:51:42.3859	-1,458437411928180E+000	-2,1690065E-003
26/08/2025 20:51:43.3859	-1,459380471897127E+000	-2,2072061E-003
26/08/2025 20:51:44.3859	-1,460258317089085E+000	-2,0735073E-003
26/08/2025 20:51:45.3859	-1,465828806781769E+000	-2,0353077E-003
26/08/2025 20:51:46.3859	-1,467441478514672E+000	-2,1117069E-003
26/08/2025 20:51:47.3859	-1,469296301269534E+000	-2,1499067E-003
26/08/2025 20:51:48.3859	-1,470292779159548E+000	-2,1117069E-003
26/08/2025 20:51:49.3859	-1,476951909255984E+000	-2,0926071E-003
26/08/2025 20:51:50.3859	-1,478553314590455E+000	-2,0735073E-003
26/08/2025 20:51:51.3859	-1,474617320203784E+000	-2,0735073E-003
26/08/2025 20:51:52.3859	-1,479556798887253E+000	-2,1690065E-003
26/08/2025 20:51:53.3859	-1,484031176996233E+000	-2,0735073E-003
26/08/2025 20:51:54.3859	-1,481048302888873E+000	-2,2263059E-003
26/08/2025 20:51:55.3859	-1,481749323391915E+000	-2,0926071E-003
26/08/2025 20:51:56.3859	-1,481587420964241E+000	-2,1690065E-003
26/08/2025 20:51:57.3859	-1,481688639068604E+000	-2,1308069E-003
26/08/2025 20:51:58.3859	-1,481055855345726E+000	-2,1881063E-003
26/08/2025 20:51:59.3859	-1,480932940387727E+000	-2,1117069E-003
26/08/2025 20:52:00.3859	-1,480848077034950E+000	-2,0926071E-003
26/08/2025 20:52:01.3859	-1,483902685523034E+000	-2,1499067E-003
26/08/2025 20:52:02.3859	-1,482723590087891E+000	-2,2263059E-003
