time/s	I/mA	<Ewe/V>	
27/08/2025 10:10:40.5377	1,1159762E-001	-5,9030214E-003
27/08/2025 10:10:40.6377	1,1159762E-001	-5,9082163E-003
27/08/2025 10:10:40.7377	8,6142294E-002	-5,9097060E-003
27/08/2025 10:10:40.8377	1,3705294E-001	-5,9053516E-003
27/08/2025 10:10:40.9377	9,8869957E-002	-5,9136022E-003
27/08/2025 10:10:41.0377	1,8159975E-001	-5,9089041E-003
27/08/2025 10:10:41.1377	7,9778478E-002	-5,9120366E-003
27/08/2025 10:10:41.2377	1,7523590E-001	-5,9191412E-003
27/08/2025 10:10:41.3377	5,4323155E-002	-5,9179193E-003
27/08/2025 10:10:41.4377	1,1159762E-001	-5,9149396E-003
27/08/2025 10:10:41.5377	1,5614443E-001	-5,9241075E-003
27/08/2025 10:10:41.6377	1,1159762E-001	-5,9213191E-003
27/08/2025 10:10:41.7377	1,4978060E-001	-5,9212041E-003
27/08/2025 10:10:41.8377	1,4978060E-001	-5,9277364E-003
27/08/2025 10:10:41.9377	4,1595493E-002	-5,9241457E-003
27/08/2025 10:10:42.0377	9,8869957E-002	-5,9280037E-003
27/08/2025 10:10:42.1377	1,4978060E-001	-5,9307162E-003
27/08/2025 10:10:42.2377	1,5614443E-001	-5,9324349E-003
27/08/2025 10:10:42.3377	1,3705294E-001	-5,9247185E-003
27/08/2025 10:10:42.4377	1,3068911E-001	-5,9330845E-003
27/08/2025 10:10:42.5377	1,7523590E-001	-5,9321295E-003
27/08/2025 10:10:42.6377	1,3705294E-001	-5,9323967E-003
27/08/2025 10:10:42.7377	9,8869957E-002	-5,9373244E-003
27/08/2025 10:10:42.8377	1,6887209E-001	-5,9398073E-003
27/08/2025 10:10:42.9377	1,0523378E-001	-5,9378976E-003
27/08/2025 10:10:43.0377	1,1796144E-001	-5,9362929E-003
27/08/2025 10:10:43.1377	1,0523378E-001	-5,9379358E-003
27/08/2025 10:10:43.2377	1,2432528E-001	-5,9396550E-003
27/08/2025 10:10:43.3377	1,4341676E-001	-5,9428252E-003
