time/s	I/mA	<Ewe/V>	
02/09/2025 18:08:45.9490	4,7958097E-003	-3,5660535E-003
02/09/2025 18:08:46.0490	8,6140092E-003	-3,5634940E-003
02/09/2025 18:08:46.1490	1,3704944E-002	-3,5665117E-003
02/09/2025 18:08:46.2490	2,8867100E-003	-3,5673901E-003
02/09/2025 18:08:46.3490	1,1795843E-002	-3,5649836E-003
02/09/2025 18:08:46.4490	1,1159477E-002	-3,5650602E-003
02/09/2025 18:08:46.5490	1,4977678E-002	-3,5657478E-003
02/09/2025 18:08:46.6490	9,8867435E-003	-3,5634940E-003
02/09/2025 18:08:46.7490	1,3068578E-002	-3,5618895E-003
02/09/2025 18:08:46.8490	1,0523110E-002	-3,5629973E-003
02/09/2025 18:08:46.9490	7,3412773E-003	-3,5611256E-003
02/09/2025 18:08:47.0490	3,5230771E-003	-3,5632646E-003
02/09/2025 18:08:47.1490	7,9776440E-003	-3,5642961E-003
02/09/2025 18:08:47.2490	5,4321769E-003	-3,5622716E-003
02/09/2025 18:08:47.3490	1,6139771E-003	-3,5653275E-003
02/09/2025 18:08:47.4490	1,6886778E-002	-3,5646018E-003
02/09/2025 18:08:47.5490	1,0523110E-002	-3,5568471E-003
02/09/2025 18:08:47.6490	5,4321769E-003	-3,5624246E-003
02/09/2025 18:08:47.7490	2,8867100E-003	-3,5681163E-003
02/09/2025 18:08:47.8490	9,8867435E-003	-3,5585661E-003
02/09/2025 18:08:47.9490	7,9776440E-003	-3,5597123E-003
02/09/2025 18:08:48.0490	1,4341311E-002	-3,5607817E-003
02/09/2025 18:08:48.1490	3,5230771E-003	-3,5622332E-003
02/09/2025 18:08:48.2490	6,0685435E-003	-3,5650602E-003
02/09/2025 18:08:48.3490	1,1159477E-002	-3,5704081E-003
02/09/2025 18:08:48.4490	1,3068578E-002	-3,5583752E-003
02/09/2025 18:08:48.5490	3,5230771E-003	-3,5646399E-003
02/09/2025 18:08:48.6490	6,0685435E-003	-3,5628828E-003
02/09/2025 18:08:48.7490	1,2432210E-002	-3,5593684E-003
02/09/2025 18:08:48.8490	8,6140092E-003	-3,5590245E-003
02/09/2025 18:08:48.9490	6,7049102E-003	-3,5691094E-003
02/09/2025 18:08:49.0490	7,9776440E-003	-3,5575347E-003
02/09/2025 18:08:49.1490	4,7958097E-003	-3,5633412E-003
02/09/2025 18:08:49.2490	1,1159477E-002	-3,5601708E-003
02/09/2025 18:08:49.3490	4,1594426E-003	-3,5643345E-003
02/09/2025 18:08:49.4490	5,4321769E-003	-3,5678868E-003
02/09/2025 18:08:49.5490	9,8867435E-003	-3,5641815E-003
02/09/2025 18:08:49.6490	1,2432210E-002	-3,5604381E-003
02/09/2025 18:08:49.7490	1,1795843E-002	-3,5707138E-003
02/09/2025 18:08:49.8490	3,5230771E-003	-3,5637997E-003
02/09/2025 18:08:49.9490	2,2503431E-003	-3,5609347E-003
02/09/2025 18:08:50.0490	8,6140092E-003	-3,5624246E-003
02/09/2025 18:08:50.1490	6,0685435E-003	-3,5668174E-003
02/09/2025 18:08:50.2490	4,1594426E-003	-3,5666644E-003
02/09/2025 18:08:50.3490	2,8867100E-003	-3,5626155E-003
02/09/2025 18:08:50.4490	1,4977678E-002	-3,5646781E-003
02/09/2025 18:08:50.5490	-2,2042233E-003	-3,5617750E-003
02/09/2025 18:08:50.6490	4,7958097E-003	-3,5647163E-003
02/09/2025 18:08:50.7490	1,1159477E-002	-3,5631121E-003
02/09/2025 18:08:50.8490	9,8867435E-003	-3,5593684E-003
02/09/2025 18:08:50.9490	6,0685435E-003	-3,5662826E-003
02/09/2025 18:08:51.0490	-2,9512335E-004	-3,5678868E-003
02/09/2025 18:08:51.1490	1,1159477E-002	-3,5604381E-003
02/09/2025 18:08:51.2490	4,1594426E-003	-3,5689182E-003
02/09/2025 18:08:51.3490	4,7958097E-003	-3,5667026E-003
02/09/2025 18:08:51.4490	7,9776440E-003	-3,5645636E-003
02/09/2025 18:08:51.5490	7,3412773E-003	-3,5629973E-003
02/09/2025 18:08:51.6490	8,6140092E-003	-3,5645636E-003
02/09/2025 18:08:51.7490	9,2503773E-003	-3,5682688E-003
02/09/2025 18:08:51.8490	9,8867435E-003	-3,5686509E-003
02/09/2025 18:08:51.9490	4,7958097E-003	-3,5694148E-003
02/09/2025 18:08:52.0490	9,8867435E-003	-3,5652129E-003
02/09/2025 18:08:52.1490	6,7049102E-003	-3,5618513E-003
02/09/2025 18:08:52.2490	4,1594426E-003	-3,5680779E-003
02/09/2025 18:08:52.3490	1,3068578E-002	-3,5604381E-003
02/09/2025 18:08:52.4490	7,9776440E-003	-3,5636849E-003
02/09/2025 18:08:52.5490	8,6140092E-003	-3,5617750E-003
02/09/2025 18:08:52.6490	7,9776440E-003	-3,5634176E-003
02/09/2025 18:08:52.7490	1,1795843E-002	-3,5606290E-003
02/09/2025 18:08:52.8490	1,2432210E-002	-3,5641436E-003
02/09/2025 18:08:52.9490	6,0685435E-003	-3,5601323E-003
02/09/2025 18:08:53.0490	6,0685435E-003	-3,5727383E-003
02/09/2025 18:08:53.1490	5,4321769E-003	-3,5595212E-003
02/09/2025 18:08:53.2490	9,8867435E-003	-3,5632264E-003
02/09/2025 18:08:53.3490	4,1594426E-003	-3,5628446E-003
02/09/2025 18:08:53.4490	1,0523110E-002	-3,5703317E-003
02/09/2025 18:08:53.5490	2,2503431E-003	-3,5623098E-003
02/09/2025 18:08:53.6490	5,4321769E-003	-3,5665499E-003
02/09/2025 18:08:53.7490	8,6140092E-003	-3,5688421E-003
02/09/2025 18:08:53.8490	8,6140092E-003	-3,5630737E-003
02/09/2025 18:08:53.9490	1,4977678E-002	-3,5658241E-003
02/09/2025 18:08:54.0490	7,3412773E-003	-3,5680397E-003
02/09/2025 18:08:54.1490	9,2503773E-003	-3,5576113E-003
02/09/2025 18:08:54.2490	6,0685435E-003	-3,5623861E-003
02/09/2025 18:08:54.3490	7,3412773E-003	-3,5616986E-003
02/09/2025 18:08:54.4490	1,0523110E-002	-3,5625007E-003
02/09/2025 18:08:54.5490	5,4321769E-003	-3,5697969E-003
02/09/2025 18:08:54.6490	9,2503773E-003	-3,5643345E-003
02/09/2025 18:08:54.7490	5,4321769E-003	-3,5615840E-003
02/09/2025 18:08:54.8490	9,8867435E-003	-3,5644488E-003
02/09/2025 18:08:54.9490	1,2432210E-002	-3,5680779E-003
02/09/2025 18:08:55.0490	8,6140092E-003	-3,5591393E-003
02/09/2025 18:08:55.1490	1,6886778E-002	-3,5679634E-003
02/09/2025 18:08:55.2490	1,0523110E-002	-3,5655184E-003
02/09/2025 18:08:55.3490	6,0685435E-003	-3,5665883E-003
02/09/2025 18:08:55.4490	1,3704944E-002	-3,5686509E-003
02/09/2025 18:08:55.5490	6,7049102E-003	-3,5661298E-003
02/09/2025 18:08:55.6490	9,8867435E-003	-3,5659007E-003
02/09/2025 18:08:55.7490	4,7958097E-003	-3,5685746E-003
02/09/2025 18:08:55.8490	9,8867435E-003	-3,5671231E-003
02/09/2025 18:08:55.9490	4,1594426E-003	-3,5636849E-003
02/09/2025 18:08:56.0490	8,6140092E-003	-3,5650984E-003
02/09/2025 18:08:56.1490	1,1159477E-002	-3,5547463E-003
02/09/2025 18:08:56.2490	4,1594426E-003	-3,5595975E-003
02/09/2025 18:08:56.3490	1,3704944E-002	-3,5694530E-003
02/09/2025 18:08:56.4490	8,6140092E-003	-3,5623098E-003
02/09/2025 18:08:56.5490	1,1159477E-002	-3,5705611E-003
02/09/2025 18:08:56.6490	9,8867435E-003	-3,5671231E-003
02/09/2025 18:08:56.7490	7,3412773E-003	-3,5707138E-003
02/09/2025 18:08:56.8490	1,2432210E-002	-3,5594448E-003
02/09/2025 18:08:56.9490	6,7049102E-003	-3,5690330E-003
02/09/2025 18:08:57.0490	1,3068578E-002	-3,5615840E-003
02/09/2025 18:08:57.1490	6,0685435E-003	-3,5565034E-003
02/09/2025 18:08:57.2490	9,8867435E-003	-3,5672758E-003
02/09/2025 18:08:57.3490	4,7958097E-003	-3,5668935E-003
