time/s	<I>/mA	Ewe/V	
02/09/2025 19:34:58.1405	1,079506398248673E+000	-2,1491903E-003
02/09/2025 19:34:59.1405	1,080039577889440E+000	-2,1682901E-003
02/09/2025 19:35:00.1405	1,088586318206787E+000	-2,0345915E-003
02/09/2025 19:35:01.1405	1,090835215544701E+000	-2,1491903E-003
02/09/2025 19:35:02.1405	1,093222289466857E+000	-2,0918909E-003
02/09/2025 19:35:03.1405	1,094271028518676E+000	-2,0345915E-003
02/09/2025 19:35:04.1405	1,080209750676154E+000	-2,1109907E-003
02/09/2025 19:35:05.1405	1,082911480927467E+000	-2,1682901E-003
02/09/2025 19:35:06.1405	1,082821627044677E+000	-2,1491903E-003
02/09/2025 19:35:07.1405	1,089441400051117E+000	-2,1682901E-003
02/09/2025 19:35:08.1405	1,092556032848357E+000	-2,1873901E-003
02/09/2025 19:35:09.1405	1,091828661561010E+000	-2,1873901E-003
02/09/2025 19:35:10.1405	1,093013378453254E+000	-2,1300905E-003
02/09/2025 19:35:11.1405	1,099358186340332E+000	-2,1300905E-003
02/09/2025 19:35:12.1405	1,092351903915405E+000	-2,1873901E-003
02/09/2025 19:35:13.1405	1,083824986171722E+000	-2,1873901E-003
02/09/2025 19:35:14.1405	1,088649308228490E+000	-2,1873901E-003
02/09/2025 19:35:15.1405	1,101888540434837E+000	-2,0727911E-003
02/09/2025 19:35:16.1405	1,095816108965874E+000	-2,1682901E-003
02/09/2025 19:35:17.1405	1,091240647053718E+000	-2,1491903E-003
02/09/2025 19:35:18.1405	1,089549663281441E+000	-2,0918909E-003
02/09/2025 19:35:19.1405	1,090095287775993E+000	-2,1682901E-003
02/09/2025 19:35:20.1405	1,091155735588071E+000	-2,0918909E-003
02/09/2025 19:35:21.1405	1,089579243612288E+000	-2,1873901E-003
02/09/2025 19:35:22.1405	1,094299030590058E+000	-2,1109907E-003
02/09/2025 19:35:23.1405	1,100705751657485E+000	-2,1491903E-003
02/09/2025 19:35:24.1405	1,096654677700995E+000	-2,2255897E-003
02/09/2025 19:35:25.1405	1,089757315921783E+000	-2,1491903E-003
02/09/2025 19:35:26.1405	1,093530886554718E+000	-2,1491903E-003
02/09/2025 19:35:27.1405	1,092079882717132E+000	-2,0536913E-003
02/09/2025 19:35:28.1405	1,080882909750938E+000	-2,1873901E-003
02/09/2025 19:35:29.1405	1,080638418340683E+000	-2,0727911E-003
02/09/2025 19:35:30.1405	1,079628494453429E+000	-2,0727911E-003
02/09/2025 19:35:31.1405	1,076966609311103E+000	-2,0536913E-003
02/09/2025 19:35:32.1405	1,077593846869465E+000	-2,1682901E-003
02/09/2025 19:35:33.1405	1,071544933509823E+000	-2,1300905E-003
02/09/2025 19:35:34.1405	1,077076101708411E+000	-2,2255897E-003
02/09/2025 19:35:35.1405	1,079965584182739E+000	-2,0345915E-003
02/09/2025 19:35:36.1405	1,071784655284880E+000	-2,1300905E-003
02/09/2025 19:35:37.1405	1,067031023383141E+000	-2,0536913E-003
02/09/2025 19:35:38.1405	1,067471713304519E+000	-2,0727911E-003
02/09/2025 19:35:39.1405	1,064249291062354E+000	-2,0918909E-003
02/09/2025 19:35:40.1405	1,065227251243591E+000	-2,0727911E-003
02/09/2025 19:35:41.1405	1,068234520077706E+000	-2,2637893E-003
02/09/2025 19:35:42.1405	1,074466195249556E+000	-2,0918909E-003
02/09/2025 19:35:43.1405	1,073150720524787E+000	-2,1300905E-003
02/09/2025 19:35:44.1405	1,066726695752143E+000	-2,0536913E-003
02/09/2025 19:35:45.1405	1,065569619846343E+000	-2,1491903E-003
02/09/2025 19:35:46.1405	1,067125172877311E+000	-2,1109907E-003
02/09/2025 19:35:47.1405	1,064187204813955E+000	-2,1682901E-003
02/09/2025 19:35:48.1405	1,062025383663176E+000	-2,1873901E-003
02/09/2025 19:35:49.1405	1,063531246137618E+000	-2,1682901E-003
02/09/2025 19:35:50.1405	1,062705067968366E+000	-2,1491903E-003
02/09/2025 19:35:51.1405	1,066585147690773E+000	-2,1873901E-003
02/09/2025 19:35:52.1405	1,066007632255554E+000	-2,2064899E-003
02/09/2025 19:35:53.1405	1,066371323680878E+000	-2,0727911E-003
02/09/2025 19:35:54.1405	1,061258545851707E+000	-2,1491903E-003
02/09/2025 19:35:55.1405	1,054067705535889E+000	-2,1682901E-003
02/09/2025 19:35:56.1405	1,050641805195806E+000	-2,0918909E-003
02/09/2025 19:35:57.1405	1,057652992582319E+000	-2,0727911E-003
02/09/2025 19:35:58.1405	1,061181777954102E+000	-2,1682901E-003
02/09/2025 19:35:59.1405	1,058943834042548E+000	-2,1300905E-003
02/09/2025 19:36:00.1405	1,059873983502385E+000	-2,0918909E-003
02/09/2025 19:36:01.1405	1,061178994202614E+000	-2,1300905E-003
02/09/2025 19:36:02.1405	1,064712778544425E+000	-2,2064899E-003
02/09/2025 19:36:03.1405	1,057123647260666E+000	-2,1109907E-003
02/09/2025 19:36:04.1405	1,053234934997558E+000	-2,1682901E-003
02/09/2025 19:36:05.1405	1,054819906091691E+000	-2,1682901E-003
02/09/2025 19:36:06.1405	1,051291964268684E+000	-2,1491903E-003
02/09/2025 19:36:07.1405	1,052023246955869E+000	-2,1682901E-003
02/09/2025 19:36:08.1405	1,051994584226607E+000	-2,1491903E-003
02/09/2025 19:36:09.1405	1,046827799034118E+000	-2,0727911E-003
02/09/2025 19:36:10.1405	1,045879796671866E+000	-2,1491903E-003
02/09/2025 19:36:11.1405	1,042334226083755E+000	-2,1109907E-003
02/09/2025 19:36:12.1405	1,041310923886298E+000	-2,2064899E-003
02/09/2025 19:36:13.1405	1,044124559402466E+000	-2,1109907E-003
02/09/2025 19:36:14.1405	1,040660050797461E+000	-2,0918909E-003
02/09/2025 19:36:15.1405	1,039177623248101E+000	-2,1109907E-003
