time/s	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
30/08/2025 20:37:16.3185	1,9949391E-002	5,0740135E-001	1,3787133E-001
30/08/2025 20:39:28.8675	1,5860692E-002	5,3283137E-001	1,4325272E-001
30/08/2025 20:42:16.0178	1,2576789E-002	5,6155169E-001	1,4847893E-001
30/08/2025 20:45:46.0386	1,0009170E-002	5,9157306E-001	1,5000989E-001
30/08/2025 20:45:46.8746	1,9999814E+005	2,8825819E-001	-2,9858131E-002
30/08/2025 20:45:47.3086	1,5885727E+005	3,0056465E-001	-2,0751661E-002
30/08/2025 20:45:47.7426	1,2618765E+005	3,0842167E-001	-1,5427446E-002
30/08/2025 20:45:48.0376	1,0022640E+005	3,1273276E-001	-1,1933587E-002
30/08/2025 20:45:49.7316	7,9609563E+004	3,1438747E-001	-9,3015106E-003
30/08/2025 20:45:51.4256	6,3233004E+004	3,1504056E-001	-7,0555247E-003
30/08/2025 20:45:53.1196	5,0224539E+004	3,1546617E-001	-5,2910815E-003
30/08/2025 20:45:53.8336	3,9897566E+004	3,1599361E-001	-3,9681969E-003
30/08/2025 20:45:54.2676	3,1686090E+004	3,1619903E-001	-2,7561130E-003
30/08/2025 20:45:54.7016	2,5172580E+004	3,1652722E-001	-1,6450785E-003
30/08/2025 20:45:55.1356	1,9995176E+004	3,1654948E-001	-1,0815831E-003
30/08/2025 20:45:55.5706	1,5884798E+004	3,1683326E-001	-3,6294351E-004
30/08/2025 20:45:56.0046	1,2618766E+004	3,1724772E-001	1,4507085E-004
30/08/2025 20:45:56.4396	1,0020785E+004	3,1743810E-001	7,9063501E-004
30/08/2025 20:45:56.9309	7,9597607E+003	3,1780341E-001	1,1185580E-003
30/08/2025 20:45:57.5124	6,3238188E+003	3,1815806E-001	1,4098322E-003
30/08/2025 20:45:57.9818	5,0216069E+003	3,1838763E-001	1,8260616E-003
30/08/2025 20:45:58.6731	3,9861731E+003	3,1872153E-001	2,0238650E-003
30/08/2025 20:45:59.1391	3,1669595E+003	3,1920907E-001	2,3239187E-003
30/08/2025 20:45:59.6048	2,5158047E+003	3,1946945E-001	2,5841659E-003
30/08/2025 20:46:00.0721	1,9980818E+003	3,1989193E-001	2,9998608E-003
30/08/2025 20:46:00.5391	1,5884750E+003	3,2032034E-001	2,9679309E-003
30/08/2025 20:46:01.0048	1,2604036E+003	3,2068074E-001	3,2595089E-003
