time/s	I/mA	<Ewe/V>	
31/08/2025 10:23:44.9940	4,1594426E-003	-6,7268731E-003
31/08/2025 10:23:45.0940	9,8867435E-003	-6,7170938E-003
31/08/2025 10:23:45.1940	8,6140092E-003	-6,7205704E-003
31/08/2025 10:23:45.2940	9,8867435E-003	-6,7179725E-003
31/08/2025 10:23:45.3940	9,2503773E-003	-6,7169410E-003
31/08/2025 10:23:45.4940	1,0523110E-002	-6,7169028E-003
31/08/2025 10:23:45.5940	1,2432210E-002	-6,7163296E-003
31/08/2025 10:23:45.6940	1,1795843E-002	-6,7173992E-003
31/08/2025 10:23:45.7940	1,1159477E-002	-6,7229765E-003
31/08/2025 10:23:45.8940	4,7958097E-003	-6,7164828E-003
31/08/2025 10:23:45.9940	7,3412773E-003	-6,7162914E-003
31/08/2025 10:23:46.0940	6,7049102E-003	-6,7216395E-003
31/08/2025 10:23:46.1940	1,1159477E-002	-6,7221741E-003
31/08/2025 10:23:46.2940	7,3412773E-003	-6,7179725E-003
31/08/2025 10:23:46.3940	6,7049102E-003	-6,7217923E-003
31/08/2025 10:23:46.4940	7,9776440E-003	-6,7206081E-003
31/08/2025 10:23:46.5940	8,6140092E-003	-6,7167114E-003
31/08/2025 10:23:46.6940	1,1159477E-002	-6,7206463E-003
31/08/2025 10:23:46.7940	8,6140092E-003	-6,7216009E-003
31/08/2025 10:23:46.8940	4,7958097E-003	-6,7226710E-003
31/08/2025 10:23:46.9940	3,4124311E-004	-6,7225560E-003
31/08/2025 10:23:47.0940	5,4321769E-003	-6,7242370E-003
31/08/2025 10:23:47.1940	1,1795843E-002	-6,7217159E-003
31/08/2025 10:23:47.2940	1,0523110E-002	-6,7221359E-003
31/08/2025 10:23:47.3940	3,4124311E-004	-6,7234351E-003
31/08/2025 10:23:47.4940	-2,2042233E-003	-6,7178197E-003
31/08/2025 10:23:47.5940	9,2503773E-003	-6,7198821E-003
31/08/2025 10:23:47.6940	6,0685435E-003	-6,7218305E-003
31/08/2025 10:23:47.7940	9,2503773E-003	-6,7186216E-003
31/08/2025 10:23:47.8940	4,1594426E-003	-6,7156041E-003
31/08/2025 10:23:47.9940	6,0685435E-003	-6,7172847E-003
31/08/2025 10:23:48.0940	5,4321769E-003	-6,7177047E-003
31/08/2025 10:23:48.1940	1,6250411E-002	-6,7201112E-003
31/08/2025 10:23:48.2940	1,3704944E-002	-6,7198058E-003
31/08/2025 10:23:48.3940	3,5230771E-003	-6,7140763E-003
31/08/2025 10:23:48.4940	9,2503773E-003	-6,7216009E-003
31/08/2025 10:23:48.5940	7,3412773E-003	-6,7221741E-003
31/08/2025 10:23:48.6940	1,1795843E-002	-6,7159096E-003
31/08/2025 10:23:48.7940	9,2503773E-003	-6,7235874E-003
31/08/2025 10:23:48.8940	1,1159477E-002	-6,7208754E-003
31/08/2025 10:23:48.9940	7,3412773E-003	-6,7161010E-003
31/08/2025 10:23:49.0940	5,4321769E-003	-6,7172465E-003
31/08/2025 10:23:49.1940	8,6140092E-003	-6,7191562E-003
31/08/2025 10:23:49.2940	8,6140092E-003	-6,7165210E-003
31/08/2025 10:23:49.3940	7,3412773E-003	-6,7165592E-003
31/08/2025 10:23:49.4940	6,0685435E-003	-6,7171319E-003
31/08/2025 10:23:49.5940	1,3068578E-002	-6,7146108E-003
