time/s	<I>/mA	Ewe/V	
30/08/2025 23:09:19.8001	4,307727002334588E+000	-2,1881063E-003
30/08/2025 23:09:20.8001	4,304797088909147E+000	-2,1690065E-003
30/08/2025 23:09:21.8001	4,306150541114803E+000	-2,0544075E-003
30/08/2025 23:09:22.8001	4,300418913364407E+000	-2,1881063E-003
30/08/2025 23:09:23.8001	4,300628972339624E+000	-2,1690065E-003
30/08/2025 23:09:24.8001	4,302002505969995E+000	-2,0926071E-003
30/08/2025 23:09:25.8001	4,301598865985866E+000	-2,1499067E-003
30/08/2025 23:09:26.8001	4,304645854473108E+000	-2,1117069E-003
30/08/2025 23:09:27.8001	4,302131057262422E+000	-2,0735073E-003
30/08/2025 23:09:28.8001	4,289967347717280E+000	-2,1308069E-003
30/08/2025 23:09:29.8001	4,289835091209405E+000	-2,0926071E-003
30/08/2025 23:09:30.8001	4,286726337909698E+000	-2,1117069E-003
30/08/2025 23:09:31.8001	4,285503411102294E+000	-2,0544075E-003
30/08/2025 23:09:32.8001	4,281024439239502E+000	-2,1499067E-003
30/08/2025 23:09:33.8001	4,274083530044557E+000	-2,1117069E-003
30/08/2025 23:09:34.8001	4,273009405708308E+000	-2,1690065E-003
30/08/2025 23:09:35.8001	4,275849685001376E+000	-2,0544075E-003
30/08/2025 23:09:36.8001	4,276820755195615E+000	-2,1881063E-003
30/08/2025 23:09:37.8001	4,271127376270286E+000	-2,0735073E-003
30/08/2025 23:09:38.8001	4,265987079334252E+000	-2,0926071E-003
30/08/2025 23:09:39.8001	4,266820426464081E+000	-2,2263059E-003
30/08/2025 23:09:40.8001	4,263270229434966E+000	-2,1499067E-003
30/08/2025 23:09:41.8001	4,268526116466518E+000	-2,1308069E-003
30/08/2025 23:09:42.8001	4,268547359085076E+000	-2,1881063E-003
30/08/2025 23:09:43.8001	4,264052555274958E+000	-2,1499067E-003
30/08/2025 23:09:44.8001	4,273603819561004E+000	-2,1499067E-003
30/08/2025 23:09:45.8001	4,267233681583406E+000	-2,0544075E-003
30/08/2025 23:09:46.8001	4,254029191780091E+000	-2,1499067E-003
30/08/2025 23:09:47.8001	4,251704118919371E+000	-2,1308069E-003
30/08/2025 23:09:48.8001	4,246429485034941E+000	-2,0353077E-003
30/08/2025 23:09:49.8001	4,244474772739409E+000	-2,1308069E-003
30/08/2025 23:09:50.8001	4,243974065208434E+000	-2,1117069E-003
30/08/2025 23:09:51.8001	4,241444467163078E+000	-2,1308069E-003
30/08/2025 23:09:52.8001	4,241356842899322E+000	-2,1499067E-003
30/08/2025 23:09:53.8001	4,234708830738064E+000	-2,1308069E-003
30/08/2025 23:09:54.8001	4,239026598167417E+000	-2,1690065E-003
30/08/2025 23:09:55.8001	4,231542726707445E+000	-1,9398087E-003
30/08/2025 23:09:56.8001	4,231987058258053E+000	-2,0926071E-003
30/08/2025 23:09:57.8001	4,233761917400344E+000	-2,0926071E-003
