time/s	<I>/mA	Ewe/V	
27/08/2025 01:32:53.3641	2,755087707710260E+000	-2,2072061E-003
27/08/2025 01:32:54.3641	2,758980365371698E+000	-2,0162079E-003
27/08/2025 01:32:55.3641	2,756515426826475E+000	-2,1117069E-003
27/08/2025 01:32:56.3641	2,757093506288520E+000	-2,1690065E-003
27/08/2025 01:32:57.3641	2,754641949415202E+000	-2,0926071E-003
27/08/2025 01:32:58.3641	2,750638299369808E+000	-2,2263059E-003
27/08/2025 01:32:59.3641	2,747426069498058E+000	-2,1499067E-003
27/08/2025 01:33:00.3641	2,749140567302696E+000	-2,2645055E-003
27/08/2025 01:33:01.3641	2,745477925825118E+000	-2,1499067E-003
27/08/2025 01:33:02.3641	2,748558328342433E+000	-2,1499067E-003
27/08/2025 01:33:03.3641	2,748658232355115E+000	-2,2072061E-003
27/08/2025 01:33:04.3641	2,742486939191818E+000	-2,1308069E-003
27/08/2025 01:33:05.3641	2,742175081205367E+000	-2,1690065E-003
27/08/2025 01:33:06.3641	2,742940748834606E+000	-2,1690065E-003
27/08/2025 01:33:07.3641	2,740571418952939E+000	-2,1690065E-003
27/08/2025 01:33:08.3641	2,739534869337081E+000	-1,9971081E-003
27/08/2025 01:33:09.3641	2,736559947586052E+000	-2,1117069E-003
27/08/2025 01:33:10.3641	2,732743285942076E+000	-2,1308069E-003
27/08/2025 01:33:11.3641	2,731994393444061E+000	-2,1499067E-003
27/08/2025 01:33:12.3641	2,733769876766205E+000	-2,2072061E-003
27/08/2025 01:33:13.3641	2,728386912441252E+000	-2,1881063E-003
27/08/2025 01:33:14.3641	2,726605674266814E+000	-2,1117069E-003
27/08/2025 01:33:15.3641	2,724923592138291E+000	-2,1499067E-003
27/08/2025 01:33:16.3641	2,722520562601089E+000	-2,0353077E-003
27/08/2025 01:33:17.3641	2,724872184896462E+000	-2,1308069E-003
27/08/2025 01:33:18.3641	2,724532770061494E+000	-2,1308069E-003
27/08/2025 01:33:19.3641	2,723031805324553E+000	-2,0926071E-003
27/08/2025 01:33:20.3641	2,726682849931716E+000	-2,0926071E-003
27/08/2025 01:33:21.3641	2,725527811193462E+000	-2,0735073E-003
27/08/2025 01:33:22.3641	2,720973531484603E+000	-2,2072061E-003
27/08/2025 01:33:23.3641	2,722817866802213E+000	-2,0735073E-003
27/08/2025 01:33:24.3641	2,719264834690087E+000	-2,1499067E-003
27/08/2025 01:33:25.3641	2,716790831947328E+000	-2,0544075E-003
27/08/2025 01:33:26.3641	2,711906997489926E+000	-2,1499067E-003
27/08/2025 01:33:27.3641	2,710249108219145E+000	-2,1881063E-003
27/08/2025 01:33:28.3641	2,707606326818466E+000	-2,1117069E-003
27/08/2025 01:33:29.3641	2,711567569208142E+000	-2,1117069E-003
27/08/2025 01:33:30.3641	2,708872356510160E+000	-2,1690065E-003
27/08/2025 01:33:31.3641	2,705865783071516E+000	-2,1881063E-003
27/08/2025 01:33:32.3641	2,708017820930481E+000	-2,0926071E-003
27/08/2025 01:33:33.3641	2,705655090808869E+000	-2,1117069E-003
27/08/2025 01:33:34.3641	2,704879204320903E+000	-2,2645055E-003
27/08/2025 01:33:35.3641	2,705283723640434E+000	-2,2072061E-003
27/08/2025 01:33:36.3641	2,707502844333648E+000	-2,0926071E-003
27/08/2025 01:33:37.3641	2,703935793733592E+000	-2,1117069E-003
27/08/2025 01:33:38.3641	2,692526994514466E+000	-2,0735073E-003
27/08/2025 01:33:39.3641	2,685933661842341E+000	-2,0353077E-003
27/08/2025 01:33:40.3641	2,689656663990021E+000	-2,0162079E-003
27/08/2025 01:33:41.3641	2,691418445539473E+000	-2,1308069E-003
27/08/2025 01:33:42.3641	2,692043872642515E+000	-2,1690065E-003
27/08/2025 01:33:43.3641	2,690180495214463E+000	-2,1499067E-003
27/08/2025 01:33:44.3641	2,688888325691222E+000	-2,0353077E-003
27/08/2025 01:33:45.3641	2,688300933504102E+000	-2,1117069E-003
27/08/2025 01:33:46.3641	2,684801082038879E+000	-2,1117069E-003
27/08/2025 01:33:47.3641	2,681119605588911E+000	-2,1308069E-003
27/08/2025 01:33:48.3641	2,684405001735684E+000	-2,0735073E-003
27/08/2025 01:33:49.3641	2,682531202507015E+000	-2,1117069E-003
27/08/2025 01:33:50.3641	2,677579715442654E+000	-2,0926071E-003
27/08/2025 01:33:51.3641	2,674700549602505E+000	-2,1690065E-003
27/08/2025 01:33:52.3641	2,674545756769180E+000	-2,0926071E-003
27/08/2025 01:33:53.3641	2,673061620283126E+000	-2,1117069E-003
27/08/2025 01:33:54.3641	2,669136613321299E+000	-2,0735073E-003
